['-0.40', '-0.03', '+0.05', '-0.02', 1]
['-0.28', '-0.59', '+0.02', '+0.31', 0]
['-0.30', '-0.39', '+0.02', '+0.03', 1]
['-0.30', '-0.59', '+0.03', '+0.33', 0]
['-0.32', '-0.40', '+0.03', '+0.04', 1]
['-0.32', '-0.59', '+0.03', '+0.34', 0]
['-0.34', '-0.40', '+0.04', '+0.06', 1]
['-0.34', '-0.59', '+0.04', '+0.37', 0]
['-0.36', '-0.40', '+0.05', '+0.09', 1]
['-0.36', '-0.20', '+0.05', '-0.19', 1]
['-0.37', '-0.40', '+0.05', '+0.12', 0]
['-0.38', '-0.20', '+0.05', '-0.16', 1]
['-0.38', '-0.40', '+0.05', '+0.15', 0]
['-0.39', '-0.21', '+0.05', '-0.13', 1]
['-0.39', '-0.40', '+0.05', '+0.18', 0]
['-0.40', '-0.21', '+0.05', '-0.10', 1]
['-0.40', '-0.40', '+0.05', '+0.21', 0]
['-0.41', '-0.21', '+0.05', '-0.07', 1]
['-0.42', '-0.40', '+0.05', '+0.24', 0]
['-0.42', '-0.21', '+0.06', '-0.04', 1]
['-0.43', '-0.41', '+0.05', '+0.27', 0]
['-0.44', '-0.21', '+0.06', '-0.00', 1]
['-0.44', '-0.41', '+0.06', '+0.31', 0]
['-0.45', '-0.21', '+0.07', '+0.04', 1]
['-0.45', '-0.02', '+0.07', '-0.24', 1]
['-0.45', '-0.21', '+0.06', '+0.08', 0]
['-0.46', '-0.02', '+0.06', '-0.20', 1]
['-0.46', '-0.22', '+0.06', '+0.12', 0]
['-0.46', '-0.02', '+0.06', '-0.16', 1]
['-0.46', '-0.22', '+0.06', '+0.15', 0]
['-0.47', '-0.02', '+0.06', '-0.12', 1]
['-0.47', '-0.22', '+0.06', '+0.19', 0]
['-0.47', '-0.03', '+0.06', '-0.08', 1]
['-0.47', '-0.22', '+0.06', '+0.23', 0]
['-0.48', '-0.03', '+0.07', '-0.04', 1]
['-0.48', '-0.22', '+0.07', '+0.27', 0]
['-0.48', '-0.03', '+0.07', '+0.00', 1]
['-0.48', '+0.16', '+0.07', '-0.27', 1]
['-0.48', '-0.03', '+0.07', '+0.04', 0]
['-0.48', '+0.16', '+0.07', '-0.23', 1]
['-0.48', '-0.03', '+0.06', '+0.09', 0]
['-0.48', '+0.16', '+0.06', '-0.19', 1]
['-0.47', '-0.04', '+0.06', '+0.13', 0]
['-0.47', '+0.16', '+0.06', '-0.15', 1]
['-0.47', '-0.04', '+0.06', '+0.16', 0]
['-0.47', '+0.16', '+0.06', '-0.11', 1]
['-0.47', '-0.04', '+0.06', '+0.20', 0]
['-0.47', '+0.16', '+0.06', '-0.07', 1]
['-0.47', '-0.04', '+0.06', '+0.24', 0]
['-0.47', '+0.15', '+0.07', '-0.03', 1]
['-0.46', '+0.35', '+0.07', '-0.30', 1]
['-0.46', '+0.15', '+0.06', '+0.01', 0]
['-0.45', '+0.35', '+0.06', '-0.26', 1]
['-0.45', '+0.15', '+0.06', '+0.05', 0]
['-0.44', '+0.34', '+0.06', '-0.22', 1]
['-0.44', '+0.15', '+0.05', '+0.09', 0]
['-0.43', '+0.34', '+0.05', '-0.19', 1]
['-0.43', '+0.15', '+0.05', '+0.12', 0]
['-0.42', '+0.34', '+0.05', '-0.15', 1]
['-0.42', '+0.15', '+0.05', '+0.15', 0]
['-0.42', '+0.34', '+0.05', '-0.12', 1]
['-0.41', '+0.14', '+0.05', '+0.19', 0]
['-0.41', '+0.34', '+0.05', '-0.09', 1]
['-0.40', '+0.53', '+0.05', '-0.36', 1]
['-0.39', '+0.34', '+0.05', '-0.06', 0]
['-0.38', '+0.53', '+0.04', '-0.33', 1]
['-0.37', '+0.34', '+0.04', '-0.03', 0]
['-0.36', '+0.53', '+0.04', '-0.31', 1]
['-0.35', '+0.33', '+0.03', '-0.00', 0]
['-0.35', '+0.53', '+0.03', '-0.29', 1]
['-0.34', '+0.33', '+0.03', '+0.02', 0]
['-0.33', '+0.53', '+0.03', '-0.27', 1]
['-0.32', '+0.33', '+0.02', '+0.03', 0]
['-0.31', '+0.53', '+0.02', '-0.25', 1]
['-0.30', '+0.33', '+0.02', '+0.05', 0]
['-0.29', '+0.53', '+0.02', '-0.24', 1]
['-0.28', '+0.33', '+0.01', '+0.06', 0]
['-0.28', '+0.53', '+0.01', '-0.23', 1]
['-0.27', '+0.33', '+0.01', '+0.06', 0]
['-0.26', '+0.53', '+0.01', '-0.23', 1]
['-0.25', '+0.33', '+0.01', '+0.07', 0]
['-0.24', '+0.53', '+0.01', '-0.22', 1]
['-0.23', '+0.33', '+0.00', '+0.07', 0]
['+0.01', '-0.21', '-0.04', '+0.24', 0]
['+0.01', '-0.01', '-0.03', '-0.07', 1]
['+0.01', '-0.20', '-0.03', '+0.22', 0]
['+0.01', '-0.01', '-0.03', '-0.09', 1]
['+0.01', '-0.20', '-0.03', '+0.20', 0]
['+0.00', '-0.01', '-0.03', '-0.11', 1]
['+0.00', '-0.20', '-0.03', '+0.18', 0]
['-0.00', '-0.01', '-0.03', '-0.12', 1]
['-0.00', '-0.20', '-0.03', '+0.16', 0]
['-0.01', '-0.01', '-0.03', '-0.14', 1]
['-0.01', '-0.20', '-0.03', '+0.14', 0]
['-0.01', '-0.01', '-0.03', '-0.16', 1]
['-0.01', '-0.20', '-0.03', '+0.13', 0]
['-0.02', '-0.00', '-0.03', '-0.17', 1]
['-0.02', '-0.20', '-0.03', '+0.11', 0]
['-0.02', '-0.00', '-0.03', '-0.19', 1]
['-0.02', '-0.20', '-0.03', '+0.09', 0]
['-0.02', '-0.00', '-0.03', '-0.21', 1]
['-0.02', '-0.20', '-0.03', '+0.07', 0]
['-0.03', '-0.00', '-0.03', '-0.23', 1]
['-0.03', '-0.20', '-0.04', '+0.05', 0]
['-0.03', '-0.39', '-0.04', '+0.33', 0]
['-0.04', '-0.20', '-0.03', '+0.03', 1]
['-0.04', '-0.39', '-0.03', '+0.31', 0]
['-0.05', '-0.20', '-0.02', '+0.01', 1]
['-0.06', '-0.39', '-0.02', '+0.30', 0]
['-0.06', '-0.19', '-0.02', '-0.00', 1]
['-0.07', '-0.39', '-0.02', '+0.29', 0]
['-0.07', '-0.19', '-0.01', '-0.01', 1]
['-0.08', '-0.39', '-0.01', '+0.28', 0]
['-0.09', '-0.19', '-0.00', '-0.02', 1]
['-0.09', '-0.39', '-0.01', '+0.27', 0]
['-0.10', '-0.19', '+0.00', '-0.02', 1]
['-0.10', '-0.39', '-0.00', '+0.27', 0]
['-0.11', '-0.19', '+0.01', '-0.02', 1]
['-0.11', '-0.39', '+0.00', '+0.27', 0]
['-0.12', '-0.19', '+0.01', '-0.02', 1]
['-0.13', '-0.39', '+0.01', '+0.28', 0]
['-0.13', '-0.19', '+0.02', '-0.01', 1]
['-0.14', '-0.39', '+0.01', '+0.28', 0]
['-0.14', '-0.19', '+0.02', '-0.00', 1]
['-0.15', '-0.39', '+0.02', '+0.30', 0]
['-0.16', '-0.19', '+0.03', '+0.01', 1]
['-0.16', '-0.39', '+0.03', '+0.31', 0]
['-0.17', '-0.20', '+0.03', '+0.03', 1]
['-0.17', '-0.39', '+0.03', '+0.33', 0]
['-0.18', '-0.20', '+0.04', '+0.05', 1]
['-0.18', '-0.00', '+0.04', '-0.23', 1]
['-0.18', '-0.20', '+0.04', '+0.07', 0]
['-0.19', '-0.00', '+0.04', '-0.21', 1]
['-0.19', '-0.20', '+0.03', '+0.10', 0]
['-0.19', '-0.00', '+0.04', '-0.19', 1]
['-0.19', '-0.20', '+0.03', '+0.12', 0]
['-0.20', '-0.01', '+0.03', '-0.16', 1]
['-0.20', '-0.20', '+0.03', '+0.14', 0]
['-0.20', '-0.01', '+0.03', '-0.14', 1]
['-0.20', '-0.20', '+0.03', '+0.16', 0]
['-0.20', '-0.01', '+0.03', '-0.12', 1]
['-0.20', '-0.20', '+0.03', '+0.18', 0]
['-0.21', '-0.01', '+0.04', '-0.10', 1]
['-0.21', '-0.20', '+0.03', '+0.20', 0]
['-0.21', '-0.01', '+0.04', '-0.08', 1]
['-0.21', '-0.20', '+0.04', '+0.22', 0]
['-0.22', '-0.01', '+0.04', '-0.06', 1]
['-0.22', '-0.21', '+0.04', '+0.25', 0]
['-0.22', '-0.01', '+0.04', '-0.03', 1]
['-0.22', '-0.21', '+0.04', '+0.27', 0]
['-0.23', '-0.01', '+0.05', '-0.01', 1]
['-0.23', '+0.18', '+0.05', '-0.28', 1]
['-0.22', '-0.01', '+0.04', '+0.02', 0]
['-0.22', '+0.18', '+0.04', '-0.26', 1]
['-0.22', '-0.01', '+0.04', '+0.05', 0]
['-0.22', '+0.18', '+0.04', '-0.23', 1]
['-0.22', '-0.02', '+0.03', '+0.07', 0]
['-0.22', '+0.18', '+0.04', '-0.21', 1]
['-0.21', '-0.02', '+0.03', '+0.10', 0]
['-0.21', '+0.18', '+0.03', '-0.19', 1]
['-0.21', '-0.02', '+0.03', '+0.12', 0]
['-0.21', '+0.18', '+0.03', '-0.17', 1]
['-0.21', '-0.02', '+0.03', '+0.14', 0]
['-0.21', '+0.18', '+0.03', '-0.15', 1]
['-0.20', '-0.02', '+0.03', '+0.15', 0]
['-0.20', '+0.18', '+0.03', '-0.13', 1]
['-0.20', '-0.02', '+0.03', '+0.17', 0]
['-0.20', '+0.17', '+0.03', '-0.11', 1]
['-0.20', '-0.02', '+0.03', '+0.19', 0]
['-0.20', '+0.17', '+0.03', '-0.09', 1]
['-0.19', '-0.02', '+0.03', '+0.21', 0]
['-0.19', '+0.17', '+0.04', '-0.07', 1]
['-0.19', '+0.37', '+0.04', '-0.35', 1]
['-0.18', '+0.17', '+0.03', '-0.05', 0]
['-0.18', '+0.37', '+0.03', '-0.33', 1]
['-0.17', '+0.17', '+0.02', '-0.03', 0]
['-0.17', '+0.37', '+0.02', '-0.32', 1]
['-0.16', '+0.17', '+0.01', '-0.02', 0]
['-0.16', '+0.36', '+0.01', '-0.31', 1]
['-0.15', '+0.17', '+0.01', '-0.01', 0]
['-0.15', '+0.36', '+0.01', '-0.30', 1]
['-0.14', '+0.17', '+0.00', '-0.00', 0]
['-0.14', '+0.36', '+0.00', '-0.30', 1]
['-0.13', '+0.17', '-0.00', '-0.00', 0]
['-0.13', '+0.36', '-0.01', '-0.30', 1]
['-0.12', '+0.17', '-0.01', '-0.01', 0]
['-0.12', '+0.36', '-0.01', '-0.30', 1]
['-0.11', '+0.17', '-0.02', '-0.01', 0]
['-0.10', '+0.37', '-0.02', '-0.31', 1]
['-0.10', '+0.17', '-0.02', '-0.02', 0]
['-0.09', '+0.37', '-0.02', '-0.32', 1]
['-0.09', '+0.17', '-0.03', '-0.04', 0]
['-0.08', '+0.37', '-0.03', '-0.34', 1]
['-0.08', '+0.17', '-0.04', '-0.06', 0]
['-0.07', '-0.02', '-0.04', '+0.22', 0]
['-0.07', '+0.17', '-0.03', '-0.08', 1]
['-0.07', '-0.02', '-0.04', '+0.20', 0]
['-0.07', '+0.17', '-0.03', '-0.11', 1]
['-0.07', '-0.02', '-0.03', '+0.18', 0]
['-0.07', '+0.17', '-0.03', '-0.13', 1]
['-0.06', '-0.02', '-0.03', '+0.16', 0]
['-0.06', '+0.18', '-0.03', '-0.15', 1]
['-0.06', '-0.02', '-0.03', '+0.14', 0]
['-0.06', '+0.18', '-0.03', '-0.17', 1]
['-0.06', '-0.02', '-0.03', '+0.12', 0]
['-0.06', '+0.18', '-0.03', '-0.19', 1]
['-0.05', '-0.02', '-0.04', '+0.09', 0]
['-0.05', '+0.18', '-0.03', '-0.21', 1]
['-0.05', '-0.02', '-0.04', '+0.07', 0]
['-0.05', '+0.18', '-0.04', '-0.23', 1]
['-0.05', '-0.01', '-0.04', '+0.05', 0]
['-0.05', '+0.18', '-0.04', '-0.26', 1]
['-0.04', '-0.01', '-0.05', '+0.02', 0]
['-0.04', '+0.18', '-0.04', '-0.28', 1]
['-0.04', '-0.01', '-0.05', '-0.01', 0]
['-0.04', '-0.21', '-0.05', '+0.27', 0]
['-0.04', '-0.01', '-0.05', '-0.04', 1]
['-0.05', '-0.21', '-0.05', '+0.24', 0]
['-0.05', '-0.01', '-0.04', '-0.07', 1]
['-0.05', '-0.20', '-0.04', '+0.21', 0]
['-0.05', '-0.01', '-0.04', '-0.09', 1]
['-0.05', '-0.20', '-0.04', '+0.19', 0]
['-0.06', '-0.01', '-0.04', '-0.12', 1]
['-0.06', '-0.20', '-0.04', '+0.16', 0]
['-0.06', '-0.01', '-0.04', '-0.14', 1]
['-0.06', '-0.20', '-0.04', '+0.14', 0]
['-0.07', '-0.01', '-0.04', '-0.16', 1]
['-0.07', '-0.20', '-0.04', '+0.12', 0]
['-0.07', '-0.00', '-0.04', '-0.19', 1]
['-0.07', '-0.20', '-0.04', '+0.09', 0]
['-0.07', '-0.00', '-0.04', '-0.21', 1]
['-0.07', '-0.20', '-0.04', '+0.07', 0]
['-0.08', '-0.39', '-0.04', '+0.35', 0]
['-0.09', '-0.20', '-0.03', '+0.04', 1]
['-0.09', '-0.39', '-0.03', '+0.32', 0]
['-0.10', '-0.20', '-0.03', '+0.02', 1]
['-0.10', '-0.39', '-0.03', '+0.31', 0]
['-0.11', '-0.19', '-0.02', '+0.01', 1]
['-0.11', '-0.39', '-0.02', '+0.29', 0]
['-0.12', '-0.19', '-0.01', '-0.01', 1]
['-0.13', '-0.39', '-0.01', '+0.28', 0]
['-0.13', '-0.19', '-0.01', '-0.02', 1]
['-0.14', '-0.39', '-0.01', '+0.27', 0]
['-0.14', '-0.19', '-0.00', '-0.02', 1]
['-0.15', '-0.39', '-0.00', '+0.27', 0]
['-0.16', '-0.19', '+0.00', '-0.02', 1]
['-0.16', '-0.39', '+0.00', '+0.27', 0]
['-0.17', '-0.19', '+0.01', '-0.02', 1]
['-0.17', '-0.39', '+0.01', '+0.27', 0]
['-0.18', '-0.19', '+0.01', '-0.02', 1]
['-0.18', '-0.39', '+0.01', '+0.28', 0]
['-0.19', '-0.19', '+0.02', '-0.01', 1]
['-0.20', '-0.39', '+0.02', '+0.29', 0]
['-0.20', '-0.19', '+0.02', '-0.00', 1]
['-0.21', '-0.39', '+0.02', '+0.30', 0]
['-0.21', '-0.20', '+0.03', '+0.01', 1]
['-0.22', '-0.39', '+0.03', '+0.31', 0]
['-0.23', '-0.20', '+0.03', '+0.03', 1]
['-0.23', '-0.39', '+0.03', '+0.33', 0]
['-0.24', '-0.20', '+0.04', '+0.05', 1]
['-0.24', '-0.00', '+0.04', '-0.23', 1]
['-0.24', '-0.20', '+0.04', '+0.08', 0]
['-0.25', '-0.00', '+0.04', '-0.20', 1]
['-0.25', '-0.20', '+0.04', '+0.10', 0]
['-0.25', '-0.00', '+0.04', '-0.18', 1]
['-0.25', '-0.20', '+0.03', '+0.12', 0]
['-0.25', '-0.01', '+0.04', '-0.16', 1]
['-0.25', '-0.20', '+0.03', '+0.15', 0]
['-0.26', '-0.01', '+0.04', '-0.14', 1]
['-0.26', '-0.20', '+0.03', '+0.17', 0]
['-0.26', '-0.01', '+0.04', '-0.11', 1]
['-0.26', '-0.20', '+0.03', '+0.19', 0]
['-0.27', '-0.01', '+0.04', '-0.09', 1]
['-0.27', '-0.20', '+0.04', '+0.21', 0]
['-0.27', '-0.01', '+0.04', '-0.07', 1]
['-0.27', '-0.21', '+0.04', '+0.24', 0]
['-0.28', '-0.01', '+0.04', '-0.04', 1]
['-0.28', '-0.21', '+0.04', '+0.26', 0]
['-0.28', '-0.01', '+0.05', '-0.01', 1]
['-0.28', '-0.21', '+0.05', '+0.29', 0]
['-0.28', '-0.01', '+0.05', '+0.02', 1]
['-0.28', '+0.18', '+0.05', '-0.26', 1]
['-0.28', '-0.01', '+0.05', '+0.05', 0]
['-0.03', '+0.17', '-0.01', '-0.29', 1]
['-0.03', '-0.02', '-0.02', '-0.00', 0]
['-0.03', '+0.17', '-0.02', '-0.30', 1]
['-0.02', '-0.02', '-0.03', '-0.01', 0]
['-0.02', '+0.18', '-0.03', '-0.31', 1]
['-0.02', '-0.02', '-0.03', '-0.03', 0]
['-0.02', '-0.21', '-0.03', '+0.25', 0]
['-0.03', '-0.02', '-0.03', '-0.05', 1]
['-0.03', '-0.21', '-0.03', '+0.23', 0]
['-0.03', '-0.02', '-0.02', '-0.07', 1]
['-0.03', '-0.21', '-0.03', '+0.22', 0]
['-0.03', '-0.02', '-0.02', '-0.08', 1]
['-0.04', '-0.21', '-0.02', '+0.20', 0]
['-0.04', '-0.02', '-0.02', '-0.10', 1]
['-0.04', '-0.21', '-0.02', '+0.19', 0]
['-0.04', '-0.02', '-0.02', '-0.11', 1]
['-0.04', '-0.21', '-0.02', '+0.18', 0]
['-0.05', '-0.02', '-0.02', '-0.12', 1]
['-0.05', '-0.21', '-0.02', '+0.17', 0]
['-0.05', '-0.01', '-0.01', '-0.13', 1]
['-0.05', '-0.21', '-0.02', '+0.16', 0]
['-0.06', '-0.01', '-0.01', '-0.14', 1]
['-0.06', '-0.21', '-0.02', '+0.15', 0]
['-0.06', '-0.01', '-0.01', '-0.15', 1]
['-0.06', '-0.21', '-0.02', '+0.14', 0]
['-0.07', '-0.01', '-0.01', '-0.16', 1]
['-0.07', '-0.21', '-0.02', '+0.13', 0]
['-0.07', '-0.01', '-0.01', '-0.17', 1]
['-0.07', '-0.21', '-0.02', '+0.12', 0]
['-0.08', '-0.01', '-0.02', '-0.18', 1]
['-0.08', '-0.21', '-0.02', '+0.11', 0]
['-0.08', '-0.01', '-0.02', '-0.19', 1]
['-0.08', '-0.21', '-0.02', '+0.10', 0]
['-0.08', '-0.01', '-0.02', '-0.20', 1]
['-0.08', '-0.21', '-0.02', '+0.08', 0]
['-0.09', '-0.01', '-0.02', '-0.22', 1]
['-0.09', '-0.21', '-0.03', '+0.07', 0]
['-0.09', '-0.01', '-0.02', '-0.23', 1]
['-0.09', '-0.20', '-0.03', '+0.05', 0]
['-0.10', '-0.01', '-0.03', '-0.25', 1]
['-0.10', '-0.20', '-0.03', '+0.04', 0]
['-0.10', '-0.01', '-0.03', '-0.27', 1]
['-0.10', '-0.20', '-0.04', '+0.01', 0]
['-0.11', '-0.01', '-0.04', '-0.29', 1]
['-0.11', '-0.20', '-0.04', '-0.01', 0]
['-0.11', '-0.40', '-0.04', '+0.27', 0]
['-0.12', '-0.20', '-0.04', '-0.04', 1]
['-0.12', '-0.40', '-0.04', '+0.24', 0]
['-0.13', '-0.20', '-0.03', '-0.06', 1]
['-0.13', '-0.39', '-0.03', '+0.22', 0]
['-0.14', '-0.20', '-0.03', '-0.08', 1]
['-0.15', '-0.39', '-0.03', '+0.20', 0]
['-0.15', '-0.20', '-0.03', '-0.10', 1]
['-0.16', '-0.39', '-0.03', '+0.18', 0]
['-0.17', '-0.20', '-0.03', '-0.12', 1]
['-0.17', '-0.39', '-0.03', '+0.16', 0]
['-0.18', '-0.20', '-0.03', '-0.14', 1]
['-0.18', '-0.39', '-0.03', '+0.15', 0]
['-0.19', '-0.20', '-0.03', '-0.15', 1]
['-0.19', '-0.39', '-0.03', '+0.13', 0]
['-0.20', '-0.19', '-0.03', '-0.17', 1]
['-0.20', '-0.39', '-0.03', '+0.11', 0]
['-0.21', '-0.19', '-0.03', '-0.19', 1]
['-0.22', '-0.39', '-0.03', '+0.10', 0]
['-0.22', '-0.19', '-0.03', '-0.21', 1]
['-0.23', '-0.39', '-0.03', '+0.08', 0]
['-0.24', '-0.19', '-0.03', '-0.23', 1]
['-0.24', '-0.39', '-0.04', '+0.06', 0]
['-0.25', '-0.19', '-0.03', '-0.25', 1]
['-0.25', '-0.39', '-0.04', '+0.03', 0]
['-0.26', '-0.58', '-0.04', '+0.31', 0]
['-0.27', '-0.38', '-0.03', '+0.01', 1]
['-0.28', '-0.58', '-0.03', '+0.29', 0]
['-0.29', '-0.38', '-0.03', '-0.01', 1]
['-0.30', '-0.58', '-0.03', '+0.27', 0]
['-0.31', '-0.38', '-0.02', '-0.03', 1]
['-0.32', '-0.58', '-0.02', '+0.26', 0]
['-0.33', '-0.38', '-0.02', '-0.04', 1]
['-0.34', '-0.58', '-0.02', '+0.25', 0]
['-0.35', '-0.38', '-0.01', '-0.05', 1]
['-0.35', '-0.58', '-0.01', '+0.24', 0]
['-0.37', '-0.38', '-0.01', '-0.06', 1]
['-0.37', '-0.58', '-0.01', '+0.23', 0]
['-0.39', '-0.38', '-0.01', '-0.07', 1]
['-0.39', '-0.58', '-0.01', '+0.22', 0]
['-0.40', '-0.38', '-0.00', '-0.07', 1]
['-0.41', '-0.58', '-0.00', '+0.22', 0]
['-0.42', '-0.38', '+0.00', '-0.07', 1]
['-0.43', '-0.58', '-0.00', '+0.22', 0]
['-0.44', '-0.38', '+0.00', '-0.07', 1]
['-0.45', '-0.58', '+0.00', '+0.22', 0]
['-0.46', '-0.38', '+0.01', '-0.07', 1]
['-0.47', '-0.58', '+0.01', '+0.22', 0]
['-0.48', '-0.38', '+0.01', '-0.07', 1]
['-0.49', '-0.58', '+0.01', '+0.23', 0]
['-0.50', '-0.38', '+0.01', '-0.06', 1]
['-0.51', '-0.58', '+0.01', '+0.24', 0]
['-0.52', '-0.38', '+0.02', '-0.05', 1]
['-0.53', '-0.58', '+0.02', '+0.24', 0]
['-0.54', '-0.38', '+0.02', '-0.04', 1]
['-0.55', '-0.58', '+0.02', '+0.26', 0]
['-0.56', '-0.38', '+0.02', '-0.03', 1]
['-0.57', '-0.58', '+0.02', '+0.27', 0]
['-0.58', '-0.38', '+0.03', '-0.02', 1]
['-0.58', '-0.58', '+0.03', '+0.29', 0]
['-0.60', '-0.38', '+0.03', '+0.00', 1]
['-0.60', '-0.58', '+0.03', '+0.31', 0]
['-0.62', '-0.39', '+0.04', '+0.02', 1]
['-0.62', '-0.58', '+0.04', '+0.33', 0]
['-0.63', '-0.39', '+0.05', '+0.05', 1]
['-0.64', '-0.58', '+0.05', '+0.36', 0]
['-0.65', '-0.39', '+0.06', '+0.08', 1]
['-0.66', '-0.19', '+0.06', '-0.19', 1]
['-0.67', '-0.39', '+0.05', '+0.12', 0]
['-0.67', '-0.20', '+0.06', '-0.16', 1]
['-0.68', '-0.39', '+0.05', '+0.15', 0]
['-0.69', '-0.20', '+0.06', '-0.13', 1]
['-0.69', '-0.39', '+0.05', '+0.18', 0]
['-0.70', '-0.20', '+0.06', '-0.09', 1]
['-0.70', '-0.39', '+0.05', '+0.22', 0]
['-0.71', '-0.20', '+0.06', '-0.06', 1]
['-0.71', '-0.40', '+0.06', '+0.25', 0]
['-0.72', '-0.20', '+0.06', '-0.02', 1]
['-0.72', '-0.40', '+0.06', '+0.29', 0]
['-0.73', '-0.20', '+0.07', '+0.02', 1]
['-0.74', '-0.40', '+0.07', '+0.33', 0]
['-0.74', '-0.21', '+0.08', '+0.06', 1]
['-0.75', '-0.01', '+0.08', '-0.20', 1]
['-0.75', '-0.21', '+0.07', '+0.11', 0]
['-0.75', '-0.01', '+0.08', '-0.16', 1]
['-0.75', '-0.21', '+0.07', '+0.16', 0]
['-0.76', '-0.02', '+0.08', '-0.11', 1]
['-0.76', '-0.21', '+0.07', '+0.20', 0]
['-0.76', '-0.02', '+0.08', '-0.06', 1]
['-0.76', '-0.21', '+0.08', '+0.25', 0]
['-0.77', '-0.02', '+0.08', '-0.02', 1]
['-0.77', '-0.22', '+0.08', '+0.30', 0]
['-0.77', '-0.02', '+0.09', '+0.03', 1]
['-0.77', '+0.17', '+0.09', '-0.23', 1]
['-0.77', '-0.02', '+0.08', '+0.09', 0]
['-0.77', '+0.17', '+0.08', '-0.18', 1]
['-0.77', '-0.03', '+0.08', '+0.14', 0]
['-0.77', '+0.17', '+0.08', '-0.12', 1]
['-0.76', '-0.03', '+0.08', '+0.19', 0]
['-0.76', '+0.16', '+0.08', '-0.07', 1]
['-0.76', '-0.03', '+0.08', '+0.25', 0]
['-0.76', '+0.16', '+0.09', '-0.02', 1]
['-0.76', '+0.36', '+0.09', '-0.28', 1]
['-0.75', '+0.16', '+0.08', '+0.04', 0]
['-0.75', '+0.35', '+0.08', '-0.23', 1]
['-0.74', '+0.16', '+0.08', '+0.09', 0]
['-0.74', '+0.35', '+0.08', '-0.18', 1]
['-0.73', '+0.16', '+0.08', '+0.14', 0]
['-0.73', '+0.35', '+0.08', '-0.13', 1]
['-0.72', '+0.15', '+0.08', '+0.19', 0]
['-0.72', '+0.35', '+0.08', '-0.08', 1]
['-0.71', '+0.15', '+0.08', '+0.24', 0]
['-0.71', '+0.34', '+0.08', '-0.03', 1]
['-0.70', '+0.54', '+0.08', '-0.30', 1]
['-0.69', '+0.34', '+0.08', '+0.02', 0]
['-0.68', '+0.54', '+0.08', '-0.25', 1]
['-0.67', '+0.34', '+0.07', '+0.07', 0]
['-0.67', '+0.53', '+0.07', '-0.20', 1]
['-0.65', '+0.34', '+0.07', '+0.12', 0]
['-0.65', '+0.53', '+0.07', '-0.15', 1]
['-0.64', '+0.34', '+0.07', '+0.16', 0]
['-0.63', '+0.53', '+0.07', '-0.11', 1]
['-0.62', '+0.33', '+0.07', '+0.21', 0]
['-0.61', '+0.53', '+0.07', '-0.06', 1]
['-0.60', '+0.72', '+0.07', '-0.33', 1]
['-0.59', '+0.53', '+0.07', '-0.02', 0]
['-0.58', '+0.72', '+0.07', '-0.29', 1]
['-0.56', '+0.52', '+0.06', '+0.02', 0]
['-0.55', '+0.72', '+0.06', '-0.25', 1]
['-0.54', '+0.52', '+0.06', '+0.06', 0]
['-0.53', '+0.72', '+0.06', '-0.21', 1]
['-0.51', '+0.52', '+0.05', '+0.10', 0]
['-0.50', '+0.71', '+0.05', '-0.18', 1]
['-0.49', '+0.52', '+0.05', '+0.13', 0]
['-0.48', '+0.71', '+0.05', '-0.14', 1]
['-0.46', '+0.52', '+0.05', '+0.17', 0]
['-0.45', '+0.71', '+0.05', '-0.11', 1]
['-0.44', '+0.91', '+0.05', '-0.39', 1]
['-0.42', '+0.71', '+0.04', '-0.08', 0]
['-0.41', '+0.90', '+0.04', '-0.36', 1]
['-0.39', '+0.71', '+0.04', '-0.05', 0]
['-0.38', '+0.90', '+0.03', '-0.33', 1]
['-0.36', '+0.71', '+0.03', '-0.03', 0]
['-0.34', '+0.90', '+0.03', '-0.31', 1]
['-0.32', '+0.71', '+0.02', '-0.01', 0]
['-0.31', '+0.90', '+0.02', '-0.30', 1]
['-0.29', '+0.71', '+0.02', '+0.00', 0]
['-0.28', '+0.90', '+0.02', '-0.28', 1]
['-0.26', '+0.71', '+0.01', '+0.01', 0]
['-0.25', '+0.90', '+0.01', '-0.28', 1]
['-0.23', '+0.71', '+0.00', '+0.02', 0]
['-0.21', '+0.90', '+0.00', '-0.27', 1]
['-0.20', '+0.71', '-0.00', '+0.02', 0]
['-0.18', '+0.90', '-0.00', '-0.27', 1]
['-0.16', '+0.71', '-0.01', '+0.02', 0]
['-0.01', '+0.14', '+0.04', '-0.27', 1]
['-0.01', '-0.05', '+0.03', '+0.03', 0]
['-0.01', '+0.14', '+0.03', '-0.25', 1]
['-0.01', '-0.05', '+0.03', '+0.05', 0]
['-0.01', '+0.14', '+0.03', '-0.23', 1]
['-0.01', '-0.05', '+0.02', '+0.07', 0]
['-0.01', '+0.14', '+0.02', '-0.22', 1]
['-0.01', '-0.05', '+0.02', '+0.08', 0]
['-0.01', '+0.14', '+0.02', '-0.20', 1]
['-0.00', '-0.05', '+0.02', '+0.10', 0]
['-0.01', '+0.14', '+0.02', '-0.19', 1]
['-0.00', '-0.05', '+0.02', '+0.11', 0]
['-0.00', '+0.14', '+0.02', '-0.18', 1]
['-0.00', '-0.05', '+0.01', '+0.12', 0]
['-0.00', '+0.14', '+0.02', '-0.17', 1]
['+0.00', '-0.05', '+0.01', '+0.13', 0]
['-0.00', '+0.14', '+0.02', '-0.16', 1]
